,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
638,2020-09-11,135.5870243989463,112.0485494282852,178.71615864232515,135.5870243989463,135.5870243989463,7.768774619360195,7.768774619360195,7.768774619360195,-0.0229767650686854,-0.0229767650686854,-0.0229767650686854,7.791751384428881,7.791751384428881,7.791751384428881,0.0,0.0,0.0,143.3557990183065
639,2020-09-14,137.28733804427014,113.86728831380039,180.16272392418344,137.28733804427014,137.28733804427014,10.875191735744895,10.875191735744895,10.875191735744895,1.8228906089323775,1.8228906089323775,1.8228906089323775,9.05230112681252,9.05230112681252,9.05230112681252,0.0,0.0,0.0,148.16252978001503
640,2020-09-15,137.85410925937805,117.32970078104164,180.11304213200276,137.85410925937805,137.85410925937805,10.129503961278322,10.129503961278322,10.129503961278322,0.8452240310647486,0.8452240310647486,0.8452240310647486,9.284279930213573,9.284279930213573,9.284279930213573,0.0,0.0,0.0,147.98361322065637
641,2020-09-16,138.42088047448604,116.96156307232776,182.69694371881332,138.42088047448604,138.42088047448604,10.346442456052412,10.346442456052412,10.346442456052412,0.9487468804394136,0.9487468804394136,0.9487468804394136,9.397695575612996,9.397695575612996,9.397695575612996,0.0,0.0,0.0,148.76732293053846
642,2020-09-17,138.98765168959397,115.68303158124834,180.9100160268065,138.98765168959397,138.98765168959397,9.871727129310234,9.871727129310234,9.871727129310234,0.49015521355612374,0.49015521355612374,0.49015521355612374,9.38157191575411,9.38157191575411,9.38157191575411,0.0,0.0,0.0,148.85937881890422
643,2020-09-18,139.55442290470214,118.46305866808268,182.08069382848612,139.55442290470214,139.55442290470214,9.204992811338949,9.204992811338949,9.204992811338949,-0.022976765066738975,-0.022976765066738975,-0.022976765066738975,9.227969576405687,9.227969576405687,9.227969576405687,0.0,0.0,0.0,148.75941571604108
644,2020-09-21,141.25473739079916,120.58634968853012,183.7577323180527,141.25473739079916,141.25473739079916,9.737189643540955,9.737189643540955,9.737189643540955,1.8228906089328771,1.8228906089328771,1.8228906089328771,7.914299034608076,7.914299034608076,7.914299034608076,0.0,0.0,0.0,150.9919270343401
645,2020-09-22,141.8215088861648,120.36217683958385,180.76660655612392,141.8215088861648,141.8215088861648,8.04624464116423,8.04624464116423,8.04624464116423,0.8452240310649155,0.8452240310649155,0.8452240310649155,7.201020610099315,7.201020610099315,7.201020610099315,0.0,0.0,0.0,149.86775352732903
646,2020-09-23,142.3882803815306,119.83477481769351,182.1938219851158,142.3882803815306,142.3882803815306,7.312447624715439,7.312447624715439,7.312447624715439,0.948746880435903,0.948746880435903,0.948746880435903,6.3637007442795355,6.3637007442795355,6.3637007442795355,0.0,0.0,0.0,149.70072800624604
647,2020-09-24,142.9550518768962,118.28970505223546,180.71127616142442,142.9550518768962,142.9550518768962,5.905977171050119,5.905977171050119,5.905977171050119,0.49015521355730296,0.49015521355730296,0.49015521355730296,5.415821957492816,5.415821957492816,5.415821957492816,0.0,0.0,0.0,148.86102904794632
648,2020-09-25,143.521823372262,116.3375494627835,179.01845276230168,143.521823372262,143.521823372262,4.351077994681957,4.351077994681957,4.351077994681957,-0.022976765060680304,-0.022976765060680304,-0.022976765060680304,4.374054759742638,4.374054759742638,4.374054759742638,0.0,0.0,0.0,147.87290136694395
649,2020-09-28,145.22213785835902,116.95853451832234,178.8745161110171,145.22213785835902,145.22213785835902,2.714587231332597,2.714587231332597,2.714587231332597,1.822890608934594,1.822890608934594,1.822890608934594,0.891696622398003,0.891696622398003,0.891696622398003,0.0,0.0,0.0,147.9367250896916
650,2020-09-29,145.78890935372473,113.94614309051462,177.3323965893559,145.78890935372473,145.78890935372473,0.5356110629522499,0.5356110629522499,0.5356110629522499,0.8452240310634582,0.8452240310634582,0.8452240310634582,-0.3096129681112082,-0.3096129681112082,-0.3096129681112082,0.0,0.0,0.0,146.324520416677
651,2020-09-30,146.35568084909042,112.40480489630366,177.50968703717962,146.35568084909042,146.35568084909042,-0.5403202881888197,-0.5403202881888197,-0.5403202881888197,0.9487468804377525,0.9487468804377525,0.9487468804377525,-1.4890671686265722,-1.4890671686265722,-1.4890671686265722,0.0,0.0,0.0,145.8153605609016
652,2020-10-01,146.92245234445613,112.38817833562301,175.67157515953807,146.92245234445613,146.92245234445613,-2.130827428319371,-2.130827428319371,-2.130827428319371,0.49015521355848213,0.49015521355848213,0.49015521355848213,-2.6209826418778532,-2.6209826418778532,-2.6209826418778532,0.0,0.0,0.0,144.79162491613675
653,2020-10-02,147.48922383982185,111.85208813462772,175.12722603708565,147.48922383982185,147.48922383982185,-3.7032825550118527,-3.7032825550118527,-3.7032825550118527,-0.02297676505873386,-0.02297676505873386,-0.02297676505873386,-3.6803057899531186,-3.6803057899531186,-3.6803057899531186,0.0,0.0,0.0,143.78594128481
